image,label1,label2
dataset/1652876206.2541456/0491.jpg,0.7890625,0.0
dataset/1652876206.2541456/0492.jpg,0.7890625,0.0
dataset/1652876206.2541456/0493.jpg,0.7890625,0.0
dataset/1652876206.2541456/0494.jpg,0.7890625,0.0
dataset/1652876206.2541456/0495.jpg,0.7890625,0.0
dataset/1652876206.2541456/0496.jpg,0.7890625,0.0
dataset/1652876206.2541456/0497.jpg,0.7890625,0.0
dataset/1652876206.2541456/0498.jpg,0.7890625,0.0
dataset/1652876206.2541456/0499.jpg,0.7890625,0.0
dataset/1652876206.2541456/0500.jpg,0.7890625,0.0
dataset/1652876206.2541456/0501.jpg,0.7890625,0.0
dataset/1652876206.2541456/0502.jpg,0.7890625,0.0
dataset/1652876206.2541456/0503.jpg,0.7890625,0.0
dataset/1652876206.2541456/0504.jpg,0.7890625,0.0
dataset/1652876206.2541456/0505.jpg,0.7890625,-0.21875
dataset/1652876206.2541456/0506.jpg,0.7890625,-1.0
dataset/1652876206.2541456/0507.jpg,0.7890625,0.0
dataset/1652876206.2541456/0508.jpg,0.7890625,0.0
dataset/1652876206.2541456/0509.jpg,0.7890625,0.0
dataset/1652876206.2541456/0510.jpg,0.7890625,0.0
dataset/1652876206.2541456/0511.jpg,0.7890625,0.0
dataset/1652876206.2541456/0512.jpg,0.7890625,0.0
dataset/1652876206.2541456/0513.jpg,0.7890625,0.0
dataset/1652876206.2541456/0514.jpg,0.7890625,0.0
dataset/1652876206.2541456/0515.jpg,0.7890625,0.0
dataset/1652876206.2541456/0516.jpg,0.7890625,0.0
dataset/1652876206.2541456/0517.jpg,0.7890625,-1.0
dataset/1652876206.2541456/0518.jpg,0.7890625,0.0
dataset/1652876206.2541456/0519.jpg,0.7890625,0.0
dataset/1652876206.2541456/0520.jpg,0.7890625,0.0
dataset/1652876206.2541456/0521.jpg,0.7890625,0.0
dataset/1652876206.2541456/0522.jpg,0.7890625,0.0
dataset/1652876206.2541456/0523.jpg,0.7890625,-1.0
dataset/1652876206.2541456/0524.jpg,0.7890625,0.0
dataset/1652876206.2541456/0525.jpg,0.7890625,0.0
dataset/1652876206.2541456/0526.jpg,0.7890625,0.0
dataset/1652876206.2541456/0527.jpg,0.7890625,0.0
dataset/1652876206.2541456/0528.jpg,0.7890625,0.0
dataset/1652876206.2541456/0529.jpg,0.7734375,0.0
dataset/1652876206.2541456/0530.jpg,0.75,0.0
dataset/1652876206.2541456/0531.jpg,0.75,0.0
dataset/1652876206.2541456/0532.jpg,0.75,0.0
dataset/1652876206.2541456/0533.jpg,0.75,0.0
dataset/1652876206.2541456/0534.jpg,0.75,0.0
dataset/1652876206.2541456/0535.jpg,0.75,0.0
dataset/1652876206.2541456/0536.jpg,0.75,0.0
dataset/1652876206.2541456/0537.jpg,0.75,-1.0
dataset/1652876206.2541456/0538.jpg,0.75,0.0
dataset/1652876206.2541456/0539.jpg,0.75,0.0
dataset/1652876206.2541456/0540.jpg,0.75,0.0
dataset/1652876206.2541456/0541.jpg,0.75,0.0
dataset/1652876206.2541456/0542.jpg,0.75,0.0
dataset/1652876206.2541456/0543.jpg,0.75,0.0
dataset/1652876206.2541456/0544.jpg,0.75,-1.0
dataset/1652876206.2541456/0545.jpg,0.75,0.0
dataset/1652876206.2541456/0546.jpg,0.75,0.0
dataset/1652876206.2541456/0547.jpg,0.75,0.0
dataset/1652876206.2541456/0548.jpg,0.75,0.0
dataset/1652876206.2541456/0549.jpg,0.75,0.0
dataset/1652876206.2541456/0550.jpg,0.75,0.0
dataset/1652876206.2541456/0551.jpg,0.75,-1.0
dataset/1652876206.2541456/0552.jpg,0.75,0.0
dataset/1652876206.2541456/0553.jpg,0.75,0.0
dataset/1652876206.2541456/0554.jpg,0.75,0.0
dataset/1652876206.2541456/0555.jpg,0.75,0.0
dataset/1652876206.2541456/0556.jpg,0.75,0.0
dataset/1652876206.2541456/0557.jpg,0.75,0.0
dataset/1652876206.2541456/0558.jpg,0.75,0.0
dataset/1652876206.2541456/0559.jpg,0.75,0.0
dataset/1652876206.2541456/0560.jpg,0.75,0.0
dataset/1652876206.2541456/0561.jpg,0.75,0.9921875
dataset/1652876206.2541456/0562.jpg,0.75,0.9921875
dataset/1652876206.2541456/0563.jpg,0.75,0.9921875
dataset/1652876206.2541456/0564.jpg,0.75,0.9921875
dataset/1652876206.2541456/0565.jpg,0.75,0.0
dataset/1652876206.2541456/0566.jpg,0.75,0.0
dataset/1652876206.2541456/0567.jpg,0.75,0.0
dataset/1652876206.2541456/0568.jpg,0.75,0.0
dataset/1652876206.2541456/0569.jpg,0.75,0.9921875
dataset/1652876206.2541456/0570.jpg,0.7578125,0.9921875
dataset/1652876206.2541456/0571.jpg,0.7578125,0.9921875
dataset/1652876206.2541456/0572.jpg,0.7578125,0.9921875
dataset/1652876206.2541456/0573.jpg,0.75,0.9921875
dataset/1652876206.2541456/0574.jpg,0.7578125,0.9921875
dataset/1652876206.2541456/0575.jpg,0.7578125,0.9921875
dataset/1652876206.2541456/0576.jpg,0.7578125,0.9921875
dataset/1652876206.2541456/0577.jpg,0.765625,0.9921875
dataset/1652876206.2541456/0578.jpg,0.765625,0.9921875
dataset/1652876206.2541456/0579.jpg,0.7734375,0.9921875
dataset/1652876206.2541456/0580.jpg,0.90625,0.0
dataset/1652876206.2541456/0581.jpg,0.984375,0.0
dataset/1652876206.2541456/0582.jpg,1.0,0.0
dataset/1652876206.2541456/0583.jpg,1.0,0.9921875
dataset/1652876206.2541456/0584.jpg,1.0,0.9921875
dataset/1652876206.2541456/0585.jpg,1.0,0.9921875
dataset/1652876206.2541456/0586.jpg,1.0,0.0
dataset/1652876206.2541456/0587.jpg,1.0,0.0
dataset/1652876206.2541456/0588.jpg,1.0,0.0
dataset/1652876206.2541456/0589.jpg,1.0,0.0
dataset/1652876206.2541456/0590.jpg,1.0,0.9921875
dataset/1652876206.2541456/0591.jpg,1.0,0.9921875
dataset/1652876206.2541456/0592.jpg,1.0,0.9921875
dataset/1652876206.2541456/0593.jpg,1.0,0.9921875
dataset/1652876206.2541456/0594.jpg,1.0,0.9921875
dataset/1652876206.2541456/0595.jpg,1.0,0.0
dataset/1652876206.2541456/0596.jpg,1.0,0.3984375
dataset/1652876206.2541456/0597.jpg,1.0,0.0
dataset/1652876206.2541456/0598.jpg,1.0,0.0
dataset/1652876206.2541456/0599.jpg,1.0,0.0
dataset/1652876206.2541456/0600.jpg,1.0,0.0
dataset/1652876206.2541456/0601.jpg,1.0,0.0
dataset/1652876206.2541456/0602.jpg,1.0,0.0
dataset/1652876206.2541456/0603.jpg,1.0,-1.0
dataset/1652876206.2541456/0604.jpg,1.0,0.0
dataset/1652876206.2541456/0605.jpg,1.0,0.0
dataset/1652876206.2541456/0606.jpg,1.0,0.0
dataset/1652876206.2541456/0607.jpg,1.0,0.0
dataset/1652876206.2541456/0608.jpg,1.0,0.0
dataset/1652876206.2541456/0609.jpg,1.0,0.0
dataset/1652876206.2541456/0610.jpg,1.0,0.0
dataset/1652876206.2541456/0611.jpg,1.0,0.0
dataset/1652876206.2541456/0612.jpg,1.0,0.0
dataset/1652876206.2541456/0613.jpg,1.0,0.0
dataset/1652876206.2541456/0614.jpg,1.0,0.0
dataset/1652876206.2541456/0615.jpg,1.0,0.0
dataset/1652876206.2541456/0616.jpg,1.0,0.0
dataset/1652876206.2541456/0617.jpg,1.0,0.0
dataset/1652876206.2541456/0618.jpg,1.0,0.0
dataset/1652876206.2541456/0619.jpg,1.0,0.0
dataset/1652876206.2541456/0620.jpg,1.0,0.0
dataset/1652876206.2541456/0621.jpg,0.9375,0.0
dataset/1652876206.2541456/0622.jpg,0.9375,0.9921875
dataset/1652876206.2541456/0623.jpg,0.9375,0.9921875
dataset/1652876206.2541456/0624.jpg,0.9375,0.9921875
dataset/1652876206.2541456/0625.jpg,0.9375,0.9921875
dataset/1652876206.2541456/0626.jpg,0.9375,0.9921875
dataset/1652876206.2541456/0627.jpg,0.9375,0.9921875
dataset/1652876206.2541456/0628.jpg,0.9375,0.9921875
dataset/1652876206.2541456/0629.jpg,0.9375,0.9921875
dataset/1652876206.2541456/0630.jpg,0.9375,0.9921875
dataset/1652876206.2541456/0631.jpg,0.9375,0.0
dataset/1652876206.2541456/0632.jpg,0.9375,0.0
dataset/1652876206.2541456/0633.jpg,0.9375,0.0
dataset/1652876206.2541456/0634.jpg,0.9375,0.0
dataset/1652876206.2541456/0635.jpg,0.9375,-1.0
dataset/1652876206.2541456/0636.jpg,0.9375,-1.0
dataset/1652876206.2541456/0637.jpg,0.9375,0.0
dataset/1652876206.2541456/0638.jpg,0.9375,-1.0
dataset/1652876206.2541456/0639.jpg,0.9375,-1.0
dataset/1652876206.2541456/0640.jpg,0.9453125,-1.0
dataset/1652876206.2541456/0641.jpg,0.9453125,-1.0
dataset/1652876206.2541456/0642.jpg,0.9453125,-1.0
dataset/1652876206.2541456/0643.jpg,0.9453125,-1.0
dataset/1652876206.2541456/0644.jpg,0.9453125,-1.0
dataset/1652876206.2541456/0645.jpg,0.9453125,-1.0
dataset/1652876206.2541456/0646.jpg,0.9453125,-1.0
dataset/1652876206.2541456/0647.jpg,0.9453125,-1.0
dataset/1652876206.2541456/0648.jpg,0.9453125,-1.0
dataset/1652876206.2541456/0649.jpg,0.9453125,0.0
dataset/1652876206.2541456/0650.jpg,0.9453125,0.0
dataset/1652876206.2541456/0651.jpg,0.9453125,0.9921875
dataset/1652876206.2541456/0652.jpg,0.9453125,0.9921875
dataset/1652876206.2541456/0653.jpg,0.953125,0.9921875
dataset/1652876206.2541456/0654.jpg,0.953125,0.9921875
dataset/1652876206.2541456/0655.jpg,0.953125,0.9921875
dataset/1652876206.2541456/0656.jpg,0.9453125,0.9921875
dataset/1652876206.2541456/0657.jpg,1.0,0.9921875
dataset/1652876206.2541456/0658.jpg,1.0,0.9921875
dataset/1652876206.2541456/0659.jpg,1.0,0.9921875
dataset/1652876206.2541456/0660.jpg,1.0,0.9921875
dataset/1652876206.2541456/0661.jpg,1.0,0.9921875
dataset/1652876206.2541456/0662.jpg,1.0,0.9921875
dataset/1652876206.2541456/0663.jpg,1.0,0.9921875
dataset/1652876206.2541456/0664.jpg,1.0,0.9921875
dataset/1652876206.2541456/0665.jpg,1.0,0.9921875
dataset/1652876206.2541456/0666.jpg,1.0,0.9921875
dataset/1652876206.2541456/0667.jpg,1.0,0.9921875
dataset/1652876206.2541456/0668.jpg,1.0,0.9921875
dataset/1652876206.2541456/0669.jpg,1.0,0.9921875
dataset/1652876206.2541456/0670.jpg,1.0,0.9921875
dataset/1652876206.2541456/0671.jpg,1.0,0.9921875
dataset/1652876206.2541456/0672.jpg,0.390625,0.546875
dataset/1652876206.2541456/0673.jpg,0.0,0.9921875
dataset/1652876206.2541456/0674.jpg,1.0,0.9921875
dataset/1652876206.2541456/0675.jpg,1.0,0.9921875
dataset/1652876206.2541456/0676.jpg,1.0,0.9921875
dataset/1652876206.2541456/0677.jpg,1.0,0.9921875
dataset/1652876206.2541456/0678.jpg,1.0,0.9921875
dataset/1652876206.2541456/0679.jpg,0.0,0.9921875
dataset/1652876206.2541456/0680.jpg,0.0,0.9921875
dataset/1652876206.2541456/0681.jpg,1.0,0.9921875
dataset/1652876206.2541456/0682.jpg,1.0,0.3984375
dataset/1652876206.2541456/0683.jpg,1.0,0.0
dataset/1652876206.2541456/0684.jpg,1.0,0.0
dataset/1652876206.2541456/0685.jpg,1.0,0.9765625
dataset/1652876206.2541456/0686.jpg,1.0,0.9921875
dataset/1652876206.2541456/0687.jpg,1.0,0.9921875
dataset/1652876206.2541456/0688.jpg,1.0,0.9921875
dataset/1652876206.2541456/0689.jpg,1.0,0.9921875
dataset/1652876206.2541456/0690.jpg,1.0,0.9921875
dataset/1652876206.2541456/0691.jpg,1.0,0.9921875
dataset/1652876206.2541456/0692.jpg,1.0,0.9921875
dataset/1652876206.2541456/0693.jpg,1.0,0.9921875
dataset/1652876206.2541456/0694.jpg,1.0,0.9921875
dataset/1652876206.2541456/0695.jpg,1.0,0.640625
dataset/1652876206.2541456/0696.jpg,1.0,0.0
dataset/1652876206.2541456/0697.jpg,1.0,0.0
dataset/1652876206.2541456/0698.jpg,1.0,-1.0
dataset/1652876206.2541456/0699.jpg,1.0,-1.0
dataset/1652876206.2541456/0700.jpg,1.0,0.0
dataset/1652876206.2541456/0701.jpg,1.0,0.0
dataset/1652876206.2541456/0702.jpg,1.0,0.0
dataset/1652876206.2541456/0703.jpg,1.0,0.0
dataset/1652876206.2541456/0704.jpg,1.0,0.0
dataset/1652876206.2541456/0705.jpg,1.0,-1.0
dataset/1652876206.2541456/0706.jpg,1.0,-1.0
dataset/1652876206.2541456/0707.jpg,1.0,-1.0
dataset/1652876206.2541456/0708.jpg,1.0,-1.0
dataset/1652876206.2541456/0709.jpg,1.0,-1.0
dataset/1652876206.2541456/0710.jpg,1.0,-1.0
dataset/1652876206.2541456/0711.jpg,0.0,-1.0
dataset/1652876206.2541456/0712.jpg,0.0,0.0
dataset/1652876206.2541456/0713.jpg,0.0,-0.03125
dataset/1652876206.2541456/0714.jpg,0.0,-0.5703125
dataset/1652876206.2541456/0715.jpg,0.140625,-0.5703125
dataset/1652876206.2541456/0716.jpg,0.71875,-0.5703125
dataset/1652876206.2541456/0717.jpg,0.96875,-0.5703125
dataset/1652876206.2541456/0718.jpg,1.0,-1.0
dataset/1652876206.2541456/0719.jpg,1.0,-1.0
dataset/1652876206.2541456/0720.jpg,1.0,-0.2890625
dataset/1652876206.2541456/0721.jpg,1.0,-1.0
dataset/1652876206.2541456/0722.jpg,1.0,-1.0
dataset/1652876206.2541456/0723.jpg,1.0,0.0
dataset/1652876206.2541456/0724.jpg,1.0,0.0
dataset/1652876206.2541456/0725.jpg,1.0,0.9921875
dataset/1652876206.2541456/0726.jpg,1.0,0.9921875
dataset/1652876206.2541456/0727.jpg,1.0,0.9921875
dataset/1652876206.2541456/0728.jpg,1.0,0.9921875
dataset/1652876206.2541456/0729.jpg,1.0,0.9921875
dataset/1652876206.2541456/0730.jpg,1.0,0.9921875
dataset/1652876206.2541456/0731.jpg,1.0,0.9921875
dataset/1652876206.2541456/0732.jpg,1.0,0.9921875
dataset/1652876206.2541456/0733.jpg,1.0,0.9921875
dataset/1652876206.2541456/0734.jpg,1.0,0.9921875
dataset/1652876206.2541456/0735.jpg,1.0,0.0
dataset/1652876206.2541456/0736.jpg,1.0,0.0
dataset/1652876206.2541456/0737.jpg,1.0,0.0
dataset/1652876206.2541456/0738.jpg,0.9609375,0.0
dataset/1652876206.2541456/0739.jpg,0.953125,0.0
dataset/1652876206.2541456/0740.jpg,0.953125,0.9921875
dataset/1652876206.2541456/0741.jpg,0.9375,0.0
dataset/1652876206.2541456/0742.jpg,0.921875,0.0
dataset/1652876206.2541456/0743.jpg,0.921875,-1.0
dataset/1652876206.2541456/0744.jpg,0.921875,-1.0
dataset/1652876206.2541456/0745.jpg,0.921875,-1.0
dataset/1652876206.2541456/0746.jpg,0.921875,0.0
dataset/1652876206.2541456/0747.jpg,0.921875,0.0
dataset/1652876206.2541456/0748.jpg,0.921875,0.0
dataset/1652876206.2541456/0749.jpg,0.921875,0.0
dataset/1652876206.2541456/0750.jpg,0.921875,0.828125
dataset/1652876206.2541456/0751.jpg,0.921875,0.9921875
dataset/1652876206.2541456/0752.jpg,0.921875,0.0
dataset/1652876206.2541456/0753.jpg,0.921875,0.0
dataset/1652876206.2541456/0754.jpg,0.921875,0.0
dataset/1652876206.2541456/0755.jpg,0.921875,0.0
dataset/1652876206.2541456/0756.jpg,0.921875,0.0
dataset/1652876206.2541456/0757.jpg,0.921875,0.0
dataset/1652876206.2541456/0758.jpg,0.921875,0.0
dataset/1652876206.2541456/0759.jpg,0.921875,0.0
dataset/1652876206.2541456/0760.jpg,0.921875,0.0
dataset/1652876206.2541456/0761.jpg,0.921875,0.0
dataset/1652876206.2541456/0762.jpg,0.921875,0.0
dataset/1652876206.2541456/0763.jpg,0.921875,0.0
dataset/1652876206.2541456/0764.jpg,0.921875,0.9921875
dataset/1652876206.2541456/0765.jpg,0.921875,0.9921875
dataset/1652876206.2541456/0766.jpg,0.921875,0.9921875
dataset/1652876206.2541456/0767.jpg,0.921875,0.9921875
dataset/1652876206.2541456/0768.jpg,0.921875,0.9921875
dataset/1652876206.2541456/0769.jpg,0.921875,0.9921875
dataset/1652876206.2541456/0770.jpg,0.921875,0.9921875
dataset/1652876206.2541456/0771.jpg,0.921875,0.9921875
dataset/1652876206.2541456/0772.jpg,0.921875,0.9921875
dataset/1652876206.2541456/0773.jpg,0.921875,0.9921875
dataset/1652876206.2541456/0774.jpg,0.921875,0.9921875
dataset/1652876206.2541456/0775.jpg,0.921875,0.0
dataset/1652876206.2541456/0776.jpg,0.921875,0.0
dataset/1652876206.2541456/0777.jpg,0.921875,0.0
dataset/1652876206.2541456/0778.jpg,0.921875,0.0
dataset/1652876206.2541456/0779.jpg,0.921875,0.0
dataset/1652876206.2541456/0780.jpg,0.921875,0.0
dataset/1652876206.2541456/0781.jpg,0.921875,0.0
dataset/1652876206.2541456/0782.jpg,0.921875,-0.1796875
dataset/1652876206.2541456/0783.jpg,0.921875,0.0
dataset/1652876206.2541456/0784.jpg,0.921875,0.0
dataset/1652876206.2541456/0785.jpg,0.921875,0.0
dataset/1652876206.2541456/0786.jpg,0.921875,-0.75
dataset/1652876206.2541456/0787.jpg,0.921875,-1.0
dataset/1652876206.2541456/0788.jpg,0.921875,0.0
dataset/1652876206.2541456/0789.jpg,0.921875,0.0
dataset/1652876206.2541456/0790.jpg,0.921875,0.0
dataset/1652876206.2541456/0791.jpg,0.921875,0.0
dataset/1652876206.2541456/0792.jpg,0.921875,0.0
dataset/1652876206.2541456/0793.jpg,0.9140625,0.0
dataset/1652876206.2541456/0794.jpg,0.921875,0.0
dataset/1652876206.2541456/0795.jpg,0.9140625,0.0
dataset/1652876206.2541456/0796.jpg,0.9140625,0.0
dataset/1652876206.2541456/0797.jpg,0.9140625,0.0
dataset/1652876206.2541456/0798.jpg,0.9140625,0.0
dataset/1652876206.2541456/0799.jpg,0.9140625,0.0
dataset/1652876206.2541456/0800.jpg,0.9140625,0.0
dataset/1652876206.2541456/0801.jpg,0.9140625,0.0
dataset/1652876206.2541456/0802.jpg,0.9140625,-1.0
dataset/1652876206.2541456/0803.jpg,0.921875,-1.0
dataset/1652876206.2541456/0804.jpg,0.921875,-1.0
dataset/1652876206.2541456/0805.jpg,0.921875,-1.0
dataset/1652876206.2541456/0806.jpg,0.921875,0.0
dataset/1652876206.2541456/0807.jpg,0.921875,0.0
dataset/1652876206.2541456/0808.jpg,0.921875,0.0
dataset/1652876206.2541456/0809.jpg,0.921875,0.9921875
dataset/1652876206.2541456/0810.jpg,0.921875,0.9921875
dataset/1652876206.2541456/0811.jpg,0.9140625,0.0
dataset/1652876206.2541456/0812.jpg,0.9140625,0.0
dataset/1652876206.2541456/0813.jpg,0.9140625,0.0
dataset/1652876206.2541456/0814.jpg,0.9140625,-1.0
dataset/1652876206.2541456/0815.jpg,0.9140625,0.0
dataset/1652876206.2541456/0816.jpg,0.90625,0.0
dataset/1652876206.2541456/0817.jpg,0.8984375,0.0
dataset/1652876206.2541456/0818.jpg,0.8984375,0.0
dataset/1652876206.2541456/0819.jpg,0.8984375,0.0
dataset/1652876206.2541456/0820.jpg,0.890625,0.0
dataset/1652876206.2541456/0821.jpg,0.890625,0.0
dataset/1652876206.2541456/0822.jpg,0.890625,0.0
dataset/1652876206.2541456/0823.jpg,0.890625,0.0
dataset/1652876206.2541456/0824.jpg,0.890625,-1.0
dataset/1652876206.2541456/0825.jpg,0.890625,-1.0
dataset/1652876206.2541456/0826.jpg,0.890625,-1.0
dataset/1652876206.2541456/0827.jpg,0.890625,-1.0
dataset/1652876206.2541456/0828.jpg,0.890625,0.0
dataset/1652876206.2541456/0829.jpg,0.8671875,0.0
dataset/1652876206.2541456/0830.jpg,0.8671875,0.0
dataset/1652876206.2541456/0831.jpg,0.8671875,0.0
dataset/1652876206.2541456/0832.jpg,0.8671875,0.0
dataset/1652876206.2541456/0833.jpg,0.8671875,0.0
dataset/1652876206.2541456/0834.jpg,0.8671875,0.0
dataset/1652876206.2541456/0835.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0836.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0837.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0838.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0839.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0840.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0841.jpg,0.8671875,0.0
dataset/1652876206.2541456/0842.jpg,0.8671875,0.0
dataset/1652876206.2541456/0843.jpg,0.8671875,0.0
dataset/1652876206.2541456/0844.jpg,0.8671875,0.0
dataset/1652876206.2541456/0845.jpg,0.8671875,0.1953125
dataset/1652876206.2541456/0846.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0847.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0848.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0849.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0850.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0851.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0852.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0853.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0854.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0855.jpg,0.8671875,0.0
dataset/1652876206.2541456/0856.jpg,0.8671875,0.0
dataset/1652876206.2541456/0857.jpg,0.8671875,0.0
dataset/1652876206.2541456/0858.jpg,0.8671875,0.0
dataset/1652876206.2541456/0859.jpg,0.8671875,0.0
dataset/1652876206.2541456/0860.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0861.jpg,0.8671875,0.0
dataset/1652876206.2541456/0862.jpg,0.8671875,0.0
dataset/1652876206.2541456/0863.jpg,0.8671875,0.0
dataset/1652876206.2541456/0864.jpg,0.8671875,0.0
dataset/1652876206.2541456/0865.jpg,0.8671875,0.0
dataset/1652876206.2541456/0866.jpg,0.8671875,0.0
dataset/1652876206.2541456/0867.jpg,0.8671875,0.0
dataset/1652876206.2541456/0868.jpg,0.8671875,0.0
dataset/1652876206.2541456/0869.jpg,0.8671875,-1.0
dataset/1652876206.2541456/0870.jpg,0.8671875,-1.0
dataset/1652876206.2541456/0871.jpg,0.8671875,-1.0
dataset/1652876206.2541456/0872.jpg,0.8671875,-1.0
dataset/1652876206.2541456/0873.jpg,0.8671875,0.0
dataset/1652876206.2541456/0874.jpg,0.8671875,0.0
dataset/1652876206.2541456/0875.jpg,0.8671875,0.0
dataset/1652876206.2541456/0876.jpg,0.8671875,0.0
dataset/1652876206.2541456/0877.jpg,0.8671875,0.0
dataset/1652876206.2541456/0878.jpg,0.8671875,0.9921875
dataset/1652876206.2541456/0879.jpg,0.8671875,0.0
dataset/1652876206.2541456/0880.jpg,0.8671875,0.0
dataset/1652876206.2541456/0881.jpg,0.8671875,0.0
dataset/1652876206.2541456/0882.jpg,0.8671875,-1.0
dataset/1652876206.2541456/0883.jpg,0.8671875,0.0
dataset/1652876206.2541456/0884.jpg,0.8671875,0.0
dataset/1652876206.2541456/0885.jpg,0.8671875,0.0
dataset/1652876206.2541456/0886.jpg,0.8671875,0.0
dataset/1652876206.2541456/0887.jpg,0.8671875,0.0
dataset/1652876206.2541456/0888.jpg,0.8671875,0.0
dataset/1652876206.2541456/0889.jpg,0.8671875,0.0
dataset/1652876206.2541456/0890.jpg,0.8671875,0.0
dataset/1652876206.2541456/0891.jpg,0.8671875,-0.8125
dataset/1652876206.2541456/0892.jpg,0.859375,-1.0
dataset/1652876206.2541456/0893.jpg,0.8515625,0.0
dataset/1652876206.2541456/0894.jpg,0.8515625,0.0
dataset/1652876206.2541456/0895.jpg,0.8515625,0.0
dataset/1652876206.2541456/0896.jpg,0.8359375,0.0
dataset/1652876206.2541456/0897.jpg,0.8359375,0.0
dataset/1652876206.2541456/0898.jpg,0.8359375,0.0
dataset/1652876485.8123376/0005.jpg,1.0,0.9921875
dataset/1652876485.8123376/0006.jpg,1.0,-0.7265625
dataset/1652876485.8123376/0007.jpg,1.0,-1.0
dataset/1652876485.8123376/0008.jpg,0.0,0.0
dataset/1652876485.8123376/0009.jpg,0.0,0.0
dataset/1652876485.8123376/0010.jpg,0.0,-1.0
dataset/1652876485.8123376/0011.jpg,0.0,-1.0
dataset/1652876485.8123376/0012.jpg,0.6171875,-1.0
dataset/1652876485.8123376/0013.jpg,0.7578125,-1.0
dataset/1652876485.8123376/0014.jpg,1.0,-1.0
dataset/1652876485.8123376/0015.jpg,1.0,0.0
dataset/1652876485.8123376/0016.jpg,1.0,-1.0
dataset/1652876485.8123376/0017.jpg,1.0,0.0
dataset/1652876485.8123376/0018.jpg,1.0,0.0
dataset/1652876485.8123376/0019.jpg,1.0,0.0
dataset/1652876485.8123376/0020.jpg,1.0,0.0
dataset/1652876485.8123376/0021.jpg,1.0,0.9921875
dataset/1652876485.8123376/0022.jpg,1.0,0.0
dataset/1652876485.8123376/0023.jpg,1.0,0.0
dataset/1652876485.8123376/0024.jpg,1.0,0.0
dataset/1652876485.8123376/0025.jpg,1.0,0.0
dataset/1652876485.8123376/0026.jpg,0.7890625,0.0
dataset/1652876485.8123376/0027.jpg,0.5546875,0.0
dataset/1652876485.8123376/0028.jpg,0.5,0.0
dataset/1652876485.8123376/0029.jpg,0.5,0.0
dataset/1652876485.8123376/0030.jpg,0.5078125,0.0
dataset/1652876485.8123376/0031.jpg,0.765625,-1.0
dataset/1652876485.8123376/0032.jpg,0.8671875,-1.0
dataset/1652876485.8123376/0033.jpg,0.890625,0.0
dataset/1652876485.8123376/0034.jpg,0.890625,0.0
dataset/1652876485.8123376/0035.jpg,0.890625,0.0
dataset/1652876485.8123376/0036.jpg,0.890625,0.0
dataset/1652876485.8123376/0037.jpg,0.875,0.9921875
dataset/1652876485.8123376/0038.jpg,0.875,0.0
dataset/1652876485.8123376/0039.jpg,0.875,0.0
dataset/1652876485.8123376/0040.jpg,0.875,0.0
dataset/1652876485.8123376/0041.jpg,0.875,0.0
dataset/1652876485.8123376/0042.jpg,0.875,0.0
dataset/1652876485.8123376/0043.jpg,0.875,-1.0
dataset/1652876485.8123376/0044.jpg,0.875,-1.0
dataset/1652876485.8123376/0045.jpg,0.875,-1.0
dataset/1652876485.8123376/0046.jpg,0.875,-1.0
dataset/1652876485.8123376/0047.jpg,0.875,0.0
dataset/1652876485.8123376/0048.jpg,0.875,0.0
dataset/1652876485.8123376/0049.jpg,0.875,0.0
dataset/1652876485.8123376/0050.jpg,0.875,0.0
dataset/1652876485.8123376/0051.jpg,0.875,-1.0
dataset/1652876485.8123376/0052.jpg,0.875,-1.0
dataset/1652876485.8123376/0053.jpg,0.875,-1.0
dataset/1652876485.8123376/0054.jpg,0.875,-1.0
dataset/1652876485.8123376/0055.jpg,0.875,-1.0
dataset/1652876485.8123376/0056.jpg,0.875,-1.0
dataset/1652876485.8123376/0057.jpg,0.875,-1.0
dataset/1652876485.8123376/0058.jpg,0.875,-1.0
dataset/1652876485.8123376/0059.jpg,0.875,-1.0
dataset/1652876485.8123376/0060.jpg,0.875,-1.0
dataset/1652876485.8123376/0061.jpg,0.875,-1.0
dataset/1652876485.8123376/0062.jpg,0.875,-1.0
dataset/1652876485.8123376/0063.jpg,0.875,0.0
dataset/1652876485.8123376/0064.jpg,0.875,0.0
dataset/1652876485.8123376/0065.jpg,0.875,0.0
dataset/1652876485.8123376/0066.jpg,0.875,-0.640625
dataset/1652876485.8123376/0067.jpg,1.0,-1.0
dataset/1652876485.8123376/0068.jpg,1.0,-1.0
